,Minute_of_day,reference,November,Active_Occupancy,Total_lighting,CHEST_FREEZER,FRIDGE_FREEZER,FRIDGE,UPRIGHT_FREEZER,ANSWER_MACHINE,CD_PLAYER,CLOCK,PHONE,HIFI,IRON,VACUUM,FAX,PC,PRINTER,TV1,TV2,TV3,VCR_DVD,RECEIVER,HOB,OVEN,MICROWAVE,KETTLE,SMALL_COOKING
1125,1126,18:45:00,0,4,244.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
1126,1127,18:46:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
1127,1128,18:47:00,0,4,204.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
1128,1129,18:48:00,0,4,204.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,1363.369652922034,1.0,2
1129,1130,18:49:00,0,4,204.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1130,1131,18:50:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1131,1132,18:51:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1132,1133,18:52:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1133,1134,18:53:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1134,1135,18:54:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1135,1136,18:55:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1136,1137,18:56:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1137,1138,18:57:00,0,4,304.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1138,1139,18:58:00,0,4,404.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1139,1140,18:59:00,0,4,389.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1140,1141,19:00:00,0,4,369.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1141,1142,19:01:00,0,4,369.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1142,1143,19:02:00,0,4,409.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1143,1144,19:03:00,0,4,309.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1144,1145,19:04:00,0,4,309.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1145,1146,19:05:00,0,4,309.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1146,1147,19:06:00,0,4,309.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1147,1148,19:07:00,0,4,309.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1148,1149,19:08:00,0,4,329.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1149,1150,19:09:00,0,4,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1150,1151,19:10:00,0,4,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1151,1152,19:11:00,0,4,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1152,1153,19:12:00,0,4,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1153,1154,19:13:00,0,4,169.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1154,1155,19:14:00,0,4,169.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1155,1156,19:15:00,0,4,169.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1156,1157,19:16:00,0,4,169.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1157,1158,19:17:00,0,4,169.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1158,1159,19:18:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1159,1160,19:19:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1160,1161,19:20:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1161,1162,19:21:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1162,1163,19:22:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1163,1164,19:23:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1164,1165,19:24:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1165,1166,19:25:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1166,1167,19:26:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1167,1168,19:27:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1168,1169,19:28:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1169,1170,19:29:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1170,1171,19:30:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1171,1172,19:31:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1172,1173,19:32:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1173,1174,19:33:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1174,1175,19:34:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1175,1176,19:35:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1176,1177,19:36:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1177,1178,19:37:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1178,1179,19:38:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1179,1180,19:39:00,0,4,120.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1180,1181,19:40:00,0,4,120.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1181,1182,19:41:00,0,4,120.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1182,1183,19:42:00,0,4,120.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1183,1184,19:43:00,0,4,120.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1184,1185,19:44:00,0,4,120.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1185,1186,19:45:00,0,4,120.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1186,1187,19:46:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1187,1188,19:47:00,0,4,141.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1188,1189,19:48:00,0,4,181.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1189,1190,19:49:00,0,4,141.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1190,1191,19:50:00,0,4,141.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1191,1192,19:51:00,0,4,201.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1192,1193,19:52:00,0,4,141.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1193,1194,19:53:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,323.1725782931485,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1194,1195,19:54:00,0,4,129.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1195,1196,19:55:00,0,4,229.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1196,1197,19:56:00,0,4,229.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1197,1198,19:57:00,0,4,229.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1198,1199,19:58:00,0,4,229.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1199,1200,19:59:00,0,4,229.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1200,1201,20:00:00,0,3,229.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1201,1202,20:01:00,0,3,269.0,0.0,0.0,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1202,1203,20:02:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1203,1204,20:03:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1204,1205,20:04:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1205,1206,20:05:00,0,3,309.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1206,1207,20:06:00,0,3,329.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1207,1208,20:07:00,0,3,329.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1208,1209,20:08:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1209,1210,20:09:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1210,1211,20:10:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1211,1212,20:11:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1212,1213,20:12:00,0,3,269.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1213,1214,20:13:00,0,3,209.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1214,1215,20:14:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,15.219200178932876,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1215,1216,20:15:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1216,1217,20:16:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1217,1218,20:17:00,0,3,240.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1218,1219,20:18:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1219,1220,20:19:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1220,1221,20:20:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1221,1222,20:21:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1222,1223,20:22:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1223,1224,20:23:00,0,3,200.0,0.0,198.85881812308486,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1224,1225,20:24:00,0,3,209.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1225,1226,20:25:00,0,3,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1226,1227,20:26:00,0,3,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1227,1228,20:27:00,0,3,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1228,1229,20:28:00,0,3,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1229,1230,20:29:00,0,3,269.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1230,1231,20:30:00,0,3,260.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1231,1232,20:31:00,0,3,260.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1232,1233,20:32:00,0,3,260.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1233,1234,20:33:00,0,3,260.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1234,1235,20:34:00,0,3,260.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1235,1236,20:35:00,0,3,295.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1236,1237,20:36:00,0,3,295.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1237,1238,20:37:00,0,3,295.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,2353.349381825058,2
1238,1239,20:38:00,0,3,295.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,2353.349381825058,2
1239,1240,20:39:00,0,3,295.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,2353.349381825058,2
1240,1241,20:40:00,0,3,195.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1241,1242,20:41:00,0,3,220.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1242,1243,20:42:00,0,3,220.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1243,1244,20:43:00,0,3,240.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1244,1245,20:44:00,0,3,220.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
1245,1246,20:45:00,0,3,220.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9.0,0,0,0.0,153.38055283857437,4.0,114.15591678590721,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,2
