senario,Number_of_EVs,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
781,55,17,9,33,truck,70,13.918335279295096,11,8,0
781,55,18,5,33,truck,70,52.34205610979329,43,19,0
781,55,19,6,32,truck,70,40.451946157577545,33,19,0
781,55,20,12,32,small,16,57.810323013520716,16,8,0
781,55,21,8,34,truck,70,41.77853157372011,34,19,0
781,55,22,7,32,truck,70,35.41096823292275,29,19,0
781,55,23,6,33,truck,70,39.498833245460226,32,19,0
781,55,24,10,34,truck,70,34.116424610388705,28,19,0
781,55,25,12,33,sedan,24,20.706796042495103,9,19,0
781,55,26,9,32,small,16,60.73905302152305,16,8,0
781,55,27,11,34,sedan,24,68.29797604407514,24,19,0
781,55,28,9,32,sedan,24,23.690064165251556,10,8,0
781,55,29,3,33,truck,70,47.5898807609118,39,19,0
781,55,30,9,33,small,16,30.648527292595304,12,8,0
781,55,31,10,33,small,16,8.046945906515802,3,8,0
781,55,32,7,32,small,16,43.29950858149276,16,8,0
781,55,33,10,32,sedan,24,24.018613488981167,10,8,0
781,55,34,10,32,sedan,24,30.20925379080808,13,19,0
781,55,35,7,34,suv,54,20.101952499516784,12,8,0
781,55,36,10,33,small,16,11.073972458502805,4,8,0
781,55,37,11,35,suv,54,44.94339905031238,26,19,0
781,55,38,3,32,small,16,23.699147270757617,9,8,0
781,55,39,11,35,small,16,51.93928537827654,16,8,0
781,55,40,8,32,truck,70,27.323477781776766,22,19,0
781,55,41,13,33,sedan,24,15.713762234726186,7,19,0
781,55,42,3,33,sedan,24,17.515936242735858,8,19,0
781,55,43,11,34,suv,54,18.58616949969359,11,8,0
781,55,44,9,32,small,16,31.91182237998678,12,8,0
781,55,45,7,33,sedan,24,41.86992579841171,18,19,0
781,55,46,7,33,suv,54,63.99697523871261,37,19,0
781,55,47,6,33,small,16,71.78478439400713,16,8,0
781,55,48,8,32,small,16,48.1768288075849,16,8,0
781,55,49,8,32,truck,70,26.467858773394344,22,19,0
781,55,50,13,33,small,16,38.78363370304317,15,8,0
781,55,51,10,32,small,16,43.69385954366456,16,8,0
781,55,52,8,32,suv,54,15.491302021666279,9,19,0
781,55,53,7,32,sedan,24,28.406963721125393,12,8,0
781,55,54,7,33,suv,54,51.52735507622236,30,19,0
781,55,55,10,32,sedan,24,40.51260809607759,17,19,0
782,55,1,8,35,sedan,24,40.85027881081209,18,19,0
782,55,2,8,35,sedan,24,64.51509429067102,24,19,0
782,55,3,10,34,small,16,58.81035302547751,16,4,0
782,55,4,10,34,sedan,24,27.740152437306193,12,8,0
782,55,5,9,32,sedan,24,64.51407118040213,24,19,0
782,55,6,12,32,small,16,75.10757491777565,16,8,0
782,55,7,7,32,truck,70,51.638981514830874,42,19,0
782,55,8,10,33,small,16,26.29348522887456,10,4,0
782,55,9,14,33,sedan,24,15.388667480397917,7,19,0
782,55,10,10,34,suv,54,34.004838690904386,20,8,0
782,55,11,12,32,sedan,24,35.68810632659201,15,19,0
782,55,12,7,33,suv,54,38.94286118448838,22,19,0
782,55,13,6,33,suv,54,5.56452117063165,3,19,0
782,55,14,11,33,suv,54,31.49033809559996,18,19,0
782,55,15,13,33,sedan,24,71.21260260848351,24,19,0
782,55,16,10,32,suv,54,49.248405685938394,28,19,0
782,55,17,7,34,sedan,24,31.81862862416145,14,19,0
782,55,18,10,32,suv,54,55.389723193431614,32,19,0
782,55,19,9,33,truck,70,63.39209647394862,52,19,0
782,55,20,9,32,small,16,22.292519087523665,8,8,0
782,55,21,8,33,small,16,53.481029619231464,16,8,0
782,55,22,11,36,small,16,54.43148357094376,16,8,0
782,55,23,7,33,small,16,47.13864747335527,16,8,0
782,55,24,12,34,sedan,24,32.48642363016384,14,19,0
782,55,25,9,32,small,16,33.298926069021256,13,4,0
782,55,26,12,32,suv,54,34.27745921563701,20,8,0
782,55,27,10,32,suv,54,67.47186561092985,39,19,0
782,55,28,6,33,truck,70,44.173324284079776,36,19,0
782,55,29,13,34,small,16,29.11079019986143,11,8,0
782,55,30,7,32,suv,54,58.603106975724494,34,19,0
782,55,31,6,32,suv,54,27.165471246116123,16,19,0
782,55,32,9,33,suv,54,23.015955520920514,13,19,0
782,55,33,5,32,suv,54,51.29916664113105,29,19,0
782,55,34,9,35,suv,54,74.584156189574,43,19,0
782,55,35,10,34,truck,70,55.784790502552,46,19,0
782,55,36,11,32,sedan,24,34.45385167666508,15,19,0
782,55,37,11,33,truck,70,31.520796299358217,26,19,0
782,55,38,7,32,sedan,24,45.88882092544544,20,8,0
782,55,39,10,32,suv,54,43.42828013244038,25,19,0
782,55,40,5,33,small,16,30.023693554295455,11,8,0
782,55,41,7,33,small,16,48.66186045392792,16,8,0
782,55,42,8,32,truck,70,14.89548855067569,12,8,0
782,55,43,9,33,truck,70,57.230040419859364,47,19,0
782,55,44,10,36,sedan,24,64.50596563064708,24,19,0
782,55,45,7,36,suv,54,46.23084700631069,27,19,0
782,55,46,9,33,sedan,24,38.554122745281184,17,19,0
782,55,47,4,35,suv,54,32.32137892023913,19,19,0
782,55,48,8,33,truck,70,26.81816044215843,22,19,0
782,55,49,8,33,sedan,24,49.727879378310725,21,19,0
782,55,50,12,33,sedan,24,54.11669235613401,23,19,0
782,55,51,11,32,truck,70,47.421075344837575,39,19,0
782,55,52,8,32,truck,70,31.091320981517153,25,19,0
782,55,53,10,34,sedan,24,55.13453807543715,24,19,0
782,55,54,7,34,suv,54,34.35387831268091,20,19,0
782,55,55,9,33,small,16,46.42234101619106,16,8,0
783,55,1,6,33,truck,70,49.82456473282511,41,19,0
783,55,2,9,32,suv,54,31.176453904767634,18,19,0
783,55,3,5,34,sedan,24,39.1901032059121,17,19,0
783,55,4,9,34,small,16,34.1155393769003,13,8,0
783,55,5,13,34,truck,70,44.43567087225085,36,19,0
783,55,6,6,32,small,16,47.81915705022328,16,8,0
783,55,7,8,33,small,16,51.9028632175688,16,8,0
783,55,8,8,33,suv,54,52.02482673887642,30,19,0
783,55,9,10,33,sedan,24,25.575172553462288,11,19,0
783,55,10,11,35,small,16,48.391741243662615,16,8,0
783,55,11,7,33,small,16,14.041589008961306,5,8,0
783,55,12,12,33,truck,70,33.738108035381984,28,19,0
783,55,13,8,33,sedan,24,45.216710909144126,19,19,0
783,55,14,10,33,suv,54,35.41689397286207,20,19,0
783,55,15,8,32,suv,54,55.72062022029054,32,19,0
783,55,16,9,32,sedan,24,30.923400000846637,13,19,0
783,55,17,9,35,sedan,24,32.80494310403399,14,19,0
783,55,18,11,36,suv,54,43.775815379517304,25,19,0
783,55,19,13,32,sedan,24,29.401419227060316,13,19,0
783,55,20,7,33,sedan,24,48.78296035425362,21,19,0
783,55,21,9,33,suv,54,37.94869805440953,22,19,0
783,55,22,9,34,suv,54,49.56655391256103,28,19,0
783,55,23,5,33,truck,70,28.31162820657766,23,19,0
783,55,24,10,33,small,16,45.644314361121545,16,8,0
783,55,25,10,32,small,16,51.22060708217869,16,19,0
783,55,26,5,32,truck,70,61.00761341798446,50,19,0
783,55,27,9,33,suv,54,29.555756943834783,17,19,0
783,55,28,10,32,sedan,24,41.139850466845296,18,19,0
783,55,29,8,33,sedan,24,31.666984857177994,14,19,0
783,55,30,9,33,small,16,58.178575650592805,16,8,0
783,55,31,9,33,sedan,24,19.567138396256023,8,19,0
783,55,32,10,33,suv,54,62.16636795120975,36,19,0
783,55,33,8,33,small,16,57.47445039552943,16,8,0
783,55,34,7,34,suv,54,18.735267993525568,11,19,0
783,55,35,8,35,small,16,24.834548520851172,9,8,0
783,55,36,6,32,small,16,49.72421414459838,16,8,0
783,55,37,6,36,sedan,24,47.4408111790442,20,19,0
783,55,38,10,34,small,16,25.5814465498596,10,8,0
783,55,39,11,32,suv,54,28.367108731629997,16,19,0
783,55,40,8,32,truck,70,12.01887876646721,10,19,0
783,55,41,11,32,truck,70,35.463246730896024,29,19,0
783,55,42,9,33,suv,54,26.62796984769163,15,19,0
783,55,43,8,32,truck,70,49.7341380617363,41,19,0
783,55,44,7,33,small,16,50.73500807192044,16,8,0
783,55,45,8,33,sedan,24,32.71660160180094,14,19,0
783,55,46,7,33,sedan,24,44.75830488915119,19,19,0
783,55,47,8,32,truck,70,24.622898434043723,20,19,0
783,55,48,8,33,truck,70,65.96726645920084,54,19,0
783,55,49,7,32,small,16,70.16429664034295,16,8,0
783,55,50,11,33,sedan,24,44.82237164038559,19,19,0
783,55,51,9,33,small,16,25.749658820029268,10,8,0
783,55,52,10,33,suv,54,53.96904996784248,31,19,0
783,55,53,6,34,suv,54,29.847860493890693,17,19,0
783,55,54,8,32,small,16,43.60681310757679,16,8,0
783,55,55,7,32,truck,70,31.279473625624505,26,19,0
784,55,1,8,33,small,16,45.16509048993277,16,4,0
784,55,2,11,34,sedan,24,22.72723331243698,10,4,0
784,55,3,7,35,sedan,24,59.66153088774559,24,19,0
784,55,4,10,33,small,16,51.727501750883114,16,4,0
784,55,5,10,36,sedan,24,43.81608381530061,19,19,0
784,55,6,8,33,small,16,55.26096532167057,16,8,0
784,55,7,9,34,sedan,24,40.57083702709163,17,19,0
784,55,8,8,33,truck,70,27.62395589483449,23,19,0
784,55,9,5,33,truck,70,42.70401706209891,35,19,0
784,55,10,13,33,sedan,24,57.560255237690214,24,19,0
784,55,11,12,34,truck,70,42.3269076273436,35,19,0
784,55,12,9,33,sedan,24,51.679764435591615,22,19,0
784,55,13,6,36,small,16,37.755039804791124,14,8,0
784,55,14,8,32,sedan,24,15.798782770586552,7,19,0
784,55,15,11,33,truck,70,49.357957013872465,40,19,0
784,55,16,8,34,truck,70,38.538164355769624,32,19,0
784,55,17,6,33,suv,54,48.00391721576822,28,19,0
784,55,18,11,32,sedan,24,41.85698662806435,18,19,0
784,55,19,9,34,truck,70,56.126135083519614,46,19,0
784,55,20,9,36,sedan,24,23.1769727657542,10,19,0
784,55,21,6,35,truck,70,13.472808030578882,11,19,0
784,55,22,7,33,sedan,24,49.72056998555797,21,19,0
784,55,23,6,32,suv,54,37.26748388686554,21,19,0
784,55,24,9,34,sedan,24,59.94922640628842,24,19,0
784,55,25,7,33,sedan,24,38.476522068761085,16,19,0
784,55,26,7,32,suv,54,23.173081630582487,13,19,0
784,55,27,9,32,suv,54,39.02410570569528,22,19,0
784,55,28,7,34,sedan,24,40.21113415635698,17,19,0
784,55,29,10,34,small,16,56.277410332852426,16,8,0
784,55,30,9,32,sedan,24,54.624453087235096,23,19,0
784,55,31,8,33,sedan,24,31.108998160442717,13,19,0
784,55,32,9,32,suv,54,30.700960630188142,18,19,0
784,55,33,10,33,truck,70,21.16330395137482,17,19,0
784,55,34,10,32,sedan,24,35.069989468790006,15,19,0
784,55,35,12,32,sedan,24,29.749843288311993,13,19,0
784,55,36,4,34,suv,54,25.63074880079286,15,19,0
784,55,37,11,32,sedan,24,9.289025629608595,4,19,0
784,55,38,7,33,sedan,24,45.32485923941761,19,19,0
784,55,39,11,34,suv,54,19.986744607522034,11,8,0
784,55,40,6,32,truck,70,24.06693241953998,20,8,0
784,55,41,10,32,truck,70,59.186053199996095,48,19,0
784,55,42,9,32,truck,70,34.280404009037085,28,19,0
784,55,43,7,34,small,16,23.870698317641555,9,8,0
784,55,44,7,33,suv,54,26.6533005330355,15,19,0
784,55,45,9,32,suv,54,53.89367917308971,31,19,0
784,55,46,9,34,truck,70,14.66893170495361,12,19,0
784,55,47,7,32,small,16,28.328663010291088,11,8,0
784,55,48,7,32,small,16,28.762822174899405,11,4,0
784,55,49,12,32,small,16,47.13306372792138,16,8,0
784,55,50,12,33,suv,54,33.145646300802284,19,19,0
784,55,51,6,32,sedan,24,46.028453745739725,20,19,0
784,55,52,6,33,sedan,24,36.50474178996097,16,19,0
784,55,53,8,33,truck,70,34.356421522371974,28,19,0
784,55,54,5,33,truck,70,51.64046742169215,42,19,0
784,55,55,11,33,truck,70,51.98363172316762,43,19,0
785,55,1,9,32,sedan,24,40.75371101891485,17,19,0
785,55,2,7,33,sedan,24,23.007946602242185,10,4,0
785,55,3,9,34,truck,70,24.033180706212733,20,8,0
785,55,4,10,32,truck,70,25.258167567874352,21,19,0
785,55,5,9,33,suv,54,38.22156418657266,22,19,0
785,55,6,9,33,truck,70,35.8241554623576,29,19,0
785,55,7,9,37,truck,70,30.385071364266736,25,19,0
785,55,8,6,33,truck,70,46.5711542515245,38,19,0
785,55,9,12,33,truck,70,36.10317013261953,30,19,0
785,55,10,11,33,truck,70,20.288141286470797,17,19,0
785,55,11,11,32,truck,70,37.84647933892484,31,19,0
785,55,12,7,33,truck,70,38.37935803334248,31,19,0
785,55,13,7,33,sedan,24,62.48280354055071,24,19,0
785,55,14,8,34,suv,54,23.996321528728206,14,4,0
785,55,15,8,32,suv,54,42.58799851176093,24,19,0
785,55,16,8,32,suv,54,29.520258439756596,17,19,0
785,55,17,12,32,small,16,76.47782255886479,16,8,0
785,55,18,9,34,truck,70,38.348499456328085,31,19,0
785,55,19,9,33,suv,54,73.94628848746635,42,19,0
785,55,20,8,32,sedan,24,47.03194861551049,20,8,0
785,55,21,7,34,sedan,24,74.23545315933134,24,19,0
785,55,22,7,33,small,16,62.32091215237055,16,4,0
785,55,23,7,35,truck,70,45.37074161380828,37,19,0
785,55,24,10,32,suv,54,35.33127863392481,20,8,0
785,55,25,9,34,suv,54,15.196137063434794,9,19,0
785,55,26,8,32,sedan,24,48.42744391028347,21,19,0
785,55,27,7,34,suv,54,43.62980688527718,25,19,0
785,55,28,7,32,sedan,24,48.414830493328715,21,19,0
785,55,29,8,33,suv,54,35.98543505991352,21,19,0
785,55,30,9,34,sedan,24,33.78524812668146,14,4,0
785,55,31,2,36,small,16,46.85873835344939,16,8,0
785,55,32,8,34,small,16,51.4406337819013,16,8,0
785,55,33,8,35,small,16,65.45729410848213,16,8,0
785,55,34,9,33,sedan,24,68.3793639054662,24,19,0
785,55,35,8,34,small,16,36.611171148416105,14,8,0
785,55,36,8,34,suv,54,34.794728445185605,20,8,0
785,55,37,15,32,sedan,24,37.98912466042805,16,19,0
785,55,38,12,33,sedan,24,52.60598888053575,23,19,0
785,55,39,7,33,sedan,24,37.064881523175515,16,19,0
785,55,40,6,33,suv,54,55.05480473168922,32,19,0
785,55,41,11,34,truck,70,55.57546022201821,45,19,0
785,55,42,8,33,sedan,24,29.428719640518977,13,19,0
785,55,43,5,34,small,16,49.20651682405776,16,8,0
785,55,44,9,33,truck,70,59.693032886700244,49,19,0
785,55,45,6,33,sedan,24,53.76983205727489,23,19,0
785,55,46,10,33,truck,70,26.216301081425833,21,19,0
785,55,47,11,32,truck,70,27.22629303467776,22,19,0
785,55,48,7,33,small,16,54.33484520532444,16,8,0
785,55,49,6,34,small,16,64.59136388159007,16,8,0
785,55,50,9,34,sedan,24,59.413594553565474,24,8,0
785,55,51,8,33,truck,70,39.877749999170476,33,19,0
785,55,52,7,32,small,16,28.72567991873941,11,8,0
785,55,53,6,32,suv,54,48.23072918603004,28,19,0
785,55,54,5,39,sedan,24,32.235956087818636,14,19,0
785,55,55,12,34,suv,54,40.26877370835756,23,19,0
786,55,1,12,33,truck,70,42.26787360824025,35,19,0
786,55,2,9,35,suv,54,65.4195709820814,38,19,0
786,55,3,11,34,suv,54,63.508699231848155,36,19,0
786,55,4,6,32,sedan,24,50.20327966572924,22,19,0
786,55,5,5,37,sedan,24,55.768001649404155,24,19,0
786,55,6,8,32,small,16,27.365969797627734,10,8,0
786,55,7,14,32,sedan,24,27.70345278501923,12,8,0
786,55,8,9,34,suv,54,53.427282059193416,31,19,0
786,55,9,6,34,small,16,26.703321254579677,10,8,0
786,55,10,13,34,truck,70,30.127766452152002,25,19,0
786,55,11,6,33,small,16,44.70963257837995,16,8,0
786,55,12,9,34,suv,54,67.45952151135498,39,19,0
786,55,13,8,33,suv,54,31.24129487793703,18,19,0
786,55,14,7,33,truck,70,20.614951480936348,17,19,0
786,55,15,8,33,sedan,24,73.4360138077909,24,19,0
786,55,16,11,33,small,16,64.41165153292937,16,8,0
786,55,17,5,34,truck,70,79.82302170327765,65,19,0
786,55,18,7,33,small,16,26.23374377529837,10,8,0
786,55,19,8,33,suv,54,64.37057216583426,37,19,0
786,55,20,10,33,sedan,24,39.81606788504479,17,19,0
786,55,21,11,33,sedan,24,39.64223472247246,17,19,0
786,55,22,7,33,suv,54,32.145690890898116,18,19,0
786,55,23,7,33,small,16,44.070219582771344,16,8,0
786,55,24,11,33,truck,70,48.64631341007782,40,19,0
786,55,25,10,36,sedan,24,42.11282166611039,18,19,0
786,55,26,9,35,suv,54,15.026568223557124,9,19,0
786,55,27,11,33,suv,54,24.98806752194088,14,19,0
786,55,28,8,35,small,16,74.09306386766863,16,8,0
786,55,29,6,32,suv,54,25.788167153258087,15,19,0
786,55,30,7,33,suv,54,23.16084387653153,13,19,0
786,55,31,9,32,suv,54,47.025261026749945,27,19,0
786,55,32,8,33,sedan,24,14.399688261264114,6,19,0
786,55,33,9,33,truck,70,71.12948144312193,58,19,0
786,55,34,10,33,truck,70,36.808749244117955,30,19,0
786,55,35,9,32,small,16,59.672849267305025,16,8,0
786,55,36,8,33,suv,54,51.498403842679295,30,19,0
786,55,37,9,33,small,16,32.12201472516519,12,8,0
786,55,38,12,33,truck,70,32.54361360157277,27,19,0
786,55,39,5,32,suv,54,53.8414587393072,31,19,0
786,55,40,6,32,sedan,24,66.27913544669319,24,19,0
786,55,41,7,33,small,16,42.51236516504272,16,8,0
786,55,42,10,32,truck,70,56.527929421337234,46,19,0
786,55,43,8,33,sedan,24,35.629048087710544,15,19,0
786,55,44,8,32,small,16,36.98855724799057,14,8,0
786,55,45,8,35,sedan,24,24.34828504116623,10,8,0
786,55,46,13,32,sedan,24,27.958718644458592,12,8,0
786,55,47,9,33,small,16,31.622110593395014,12,8,0
786,55,48,11,33,truck,70,34.59812910727026,28,19,0
786,55,49,12,32,suv,54,49.3185620941824,28,19,0
786,55,50,8,33,small,16,29.770998281490883,11,8,0
786,55,51,11,32,sedan,24,33.117915488416706,14,19,0
786,55,52,9,33,sedan,24,62.690118768184746,24,19,0
786,55,53,4,33,small,16,30.67610031634397,12,8,0
786,55,54,8,33,suv,54,44.38480031811103,25,19,0
786,55,55,11,33,truck,70,28.22518669452934,23,19,0
787,55,1,9,34,small,16,38.552785603774645,15,8,0
787,55,2,7,33,suv,54,24.910788726324746,14,19,0
787,55,3,10,33,suv,54,40.2003518854745,23,19,0
787,55,4,9,32,truck,70,58.75031628514365,48,19,0
787,55,5,8,35,sedan,24,59.315139072415796,24,19,0
787,55,6,9,34,suv,54,40.51696284708987,23,19,0
787,55,7,5,32,truck,70,46.47098000431215,38,19,0
787,55,8,9,34,truck,70,67.42988803589827,55,19,0
787,55,9,6,34,small,16,42.992897222174015,16,8,0
787,55,10,9,33,suv,54,36.70846402405617,21,19,0
787,55,11,4,33,sedan,24,36.67865599135346,16,19,0
787,55,12,4,33,small,16,41.169275567024926,16,8,0
787,55,13,7,34,small,16,16.304897385906408,6,8,0
787,55,14,9,34,small,16,46.304111219179156,16,8,0
787,55,15,14,32,sedan,24,11.617819267208844,5,19,0
787,55,16,7,33,sedan,24,49.006088835018886,21,19,0
787,55,17,7,32,truck,70,35.12014691417983,29,19,0
787,55,18,7,32,small,16,32.82907545067687,12,8,0
787,55,19,5,32,sedan,24,33.00421517229024,14,19,0
787,55,20,9,32,sedan,24,60.616803710612004,24,19,0
787,55,21,7,32,truck,70,48.5369676120742,40,19,0
787,55,22,8,33,truck,70,44.51534980116711,36,19,0
787,55,23,8,33,small,16,45.80713343612279,16,8,0
787,55,24,6,32,truck,70,51.29573055822556,42,19,0
787,55,25,7,33,truck,70,61.17472357949483,50,19,0
787,55,26,8,34,small,16,36.76954483658693,14,4,0
787,55,27,4,34,sedan,24,26.51945724617009,11,19,0
787,55,28,14,33,truck,70,17.246409803245953,14,19,0
787,55,29,11,33,sedan,24,51.509886266316386,22,19,0
787,55,30,8,32,suv,54,45.31108339402556,26,19,0
787,55,31,5,34,truck,70,40.083181963225755,33,19,0
787,55,32,10,33,small,16,27.52564834240705,10,8,0
787,55,33,10,32,truck,70,68.28768747833142,56,19,0
787,55,34,7,34,sedan,24,32.63384511582866,14,19,0
787,55,35,11,32,small,16,47.68583946235001,16,8,0
787,55,36,11,33,small,16,50.049739412959795,16,8,0
787,55,37,6,35,sedan,24,51.20922853613659,22,19,0
787,55,38,8,32,suv,54,26.810265916461518,15,19,0
787,55,39,7,33,sedan,24,46.32511491624446,20,8,0
787,55,40,5,33,small,16,52.197415872750724,16,8,0
787,55,41,7,32,sedan,24,41.3539349390978,18,19,0
787,55,42,12,34,small,16,41.30058751685241,16,8,0
787,55,43,5,32,suv,54,23.18021344431747,13,19,0
787,55,44,7,32,small,16,19.648210190329248,7,8,0
787,55,45,8,32,truck,70,29.549697279846285,24,19,0
787,55,46,8,33,suv,54,32.36172159254141,19,19,0
787,55,47,10,33,sedan,24,54.8951269613735,24,19,0
787,55,48,9,34,suv,54,40.57085151188605,23,19,0
787,55,49,6,33,truck,70,47.870445231772116,39,19,0
787,55,50,7,33,sedan,24,25.071925365333485,11,8,0
787,55,51,8,33,suv,54,30.225826138734632,17,19,0
787,55,52,11,34,small,16,33.13348835496868,13,8,0
787,55,53,8,35,small,16,20.320745953870972,8,8,0
787,55,54,12,33,suv,54,58.68067903084214,34,19,0
787,55,55,7,32,suv,54,33.488671809892594,19,19,0
788,55,1,3,33,small,16,51.851825233012946,16,19,0
788,55,2,11,34,suv,54,53.17671785906938,31,19,0
788,55,3,3,32,small,16,42.316470356662144,16,8,0
788,55,4,8,32,suv,54,30.92123957293458,18,19,0
788,55,5,9,32,sedan,24,26.829210245988552,12,19,0
788,55,6,9,32,sedan,24,48.535965713264716,21,19,0
788,55,7,7,33,truck,70,34.65336390281545,28,19,0
788,55,8,9,33,small,16,34.78666371764412,13,4,0
788,55,9,7,33,truck,70,57.65024652226802,47,19,0
788,55,10,11,34,suv,54,20.526015986812034,12,4,0
788,55,11,11,33,suv,54,33.22629274024645,19,19,0
788,55,12,11,34,small,16,24.099488856390558,9,4,0
788,55,13,11,34,truck,70,35.57399328752822,29,19,0
788,55,14,7,32,small,16,24.160602737936507,9,4,0
788,55,15,11,33,suv,54,59.635226727244884,34,19,0
788,55,16,9,33,suv,54,45.648519716232215,26,19,0
788,55,17,7,32,truck,70,36.30639397448532,30,19,0
788,55,18,6,36,truck,70,53.80979270494683,44,19,0
788,55,19,10,32,small,16,28.938167225113332,11,8,0
788,55,20,9,32,suv,54,13.703434997352637,8,19,0
788,55,21,7,33,suv,54,36.53919159732914,21,19,0
788,55,22,9,32,sedan,24,31.678317961798957,14,19,0
788,55,23,9,32,small,16,41.75479461086018,16,8,0
788,55,24,8,33,sedan,24,63.95562751642043,24,19,0
788,55,25,13,35,truck,70,42.709788561509384,35,19,0
788,55,26,12,32,small,16,32.545130646857025,12,8,0
788,55,27,12,34,truck,70,26.529971754075103,22,19,0
788,55,28,12,33,sedan,24,42.83687213941577,18,19,0
788,55,29,5,33,sedan,24,53.99767956533918,23,19,0
788,55,30,9,33,suv,54,42.94998185990828,25,19,0
788,55,31,12,32,truck,70,30.06234299618385,25,19,0
788,55,32,11,32,small,16,48.05982908424153,16,8,0
788,55,33,10,32,truck,70,25.34678129750894,21,19,0
788,55,34,6,33,small,16,36.22625580436519,14,4,0
788,55,35,12,33,suv,54,35.199078113257016,20,19,0
788,55,36,9,33,truck,70,38.923360010960394,32,19,0
788,55,37,11,32,sedan,24,60.580390990496404,24,19,0
788,55,38,10,33,sedan,24,69.77016977495686,24,19,0
788,55,39,8,32,small,16,31.798406184913706,12,8,0
788,55,40,10,32,sedan,24,41.93561700506831,18,19,0
788,55,41,9,33,small,16,50.131285553062725,16,4,0
788,55,42,10,32,truck,70,43.575222015188174,36,19,0
788,55,43,8,33,suv,54,43.99133758421463,25,19,0
788,55,44,8,33,small,16,40.54058381331481,15,4,0
788,55,45,9,32,suv,54,30.86286522488808,18,19,0
788,55,46,11,33,small,16,38.53815565470692,15,4,0
788,55,47,7,32,truck,70,37.08368595518845,30,19,0
788,55,48,9,32,sedan,24,59.06641889516736,24,19,0
788,55,49,10,33,truck,70,61.48638300965335,50,19,0
788,55,50,7,32,small,16,10.19937779533057,4,8,0
788,55,51,9,35,small,16,51.1365494605584,16,8,0
788,55,52,6,32,suv,54,43.11483443508693,25,19,0
788,55,53,6,33,small,16,42.50290292991225,16,8,0
788,55,54,10,32,sedan,24,34.51127506513523,15,19,0
788,55,55,9,34,small,16,20.688334066966803,8,8,0
789,55,1,11,33,sedan,24,60.0839026051748,24,19,0
789,55,2,11,33,sedan,24,39.28411360084323,17,19,0
789,55,3,11,32,sedan,24,50.568994328666456,22,19,0
789,55,4,8,32,suv,54,46.65835858811025,27,19,0
789,55,5,12,32,suv,54,20.061062787731878,12,8,0
789,55,6,6,33,suv,54,52.159626027347095,30,19,0
789,55,7,10,34,small,16,34.70304417267907,13,8,0
789,55,8,7,32,sedan,24,25.93342602735985,11,8,0
789,55,9,7,33,suv,54,20.73108794535467,12,8,0
789,55,10,6,33,suv,54,38.5984263132983,22,19,0
789,55,11,10,33,truck,70,42.467236996552835,35,19,0
789,55,12,8,35,truck,70,13.165235664841653,11,19,0
789,55,13,8,32,small,16,43.29037109960199,16,8,0
789,55,14,12,33,suv,54,31.244603077251426,18,19,0
789,55,15,12,38,small,16,40.88456577288383,15,19,0
789,55,16,10,33,suv,54,46.813119267581634,27,19,0
789,55,17,9,32,suv,54,44.89883387688159,26,19,0
789,55,18,13,32,truck,70,37.16020329134233,30,19,0
789,55,19,9,33,truck,70,34.92318399132426,29,19,0
789,55,20,6,33,truck,70,56.753997488906975,46,19,0
789,55,21,10,34,small,16,15.913303490471229,6,8,0
789,55,22,10,33,small,16,41.81651589294488,16,8,0
789,55,23,8,33,suv,54,39.15094122604174,22,19,0
789,55,24,10,33,suv,54,40.28371078625145,23,19,0
789,55,25,10,32,sedan,24,59.98657427068805,24,19,0
789,55,26,9,35,truck,70,7.823644855217587,6,19,0
789,55,27,8,33,small,16,45.47829810735296,16,8,0
789,55,28,10,35,small,16,21.42833428643279,8,19,0
789,55,29,5,32,truck,70,36.52202470015046,30,19,0
789,55,30,9,33,truck,70,50.3141424352214,41,19,0
789,55,31,13,32,suv,54,38.30337275163799,22,19,0
789,55,32,5,32,suv,54,46.71122766347711,27,19,0
789,55,33,6,33,suv,54,15.787729978302739,9,19,0
789,55,34,9,33,small,16,60.35726918860017,16,8,0
789,55,35,9,32,suv,54,27.88267854329223,16,19,0
789,55,36,3,32,small,16,41.777166849432845,16,19,0
789,55,37,10,33,truck,70,18.89155569836915,15,19,0
789,55,38,6,32,truck,70,46.106954756636995,38,19,0
789,55,39,7,33,sedan,24,38.58386189986377,17,19,0
789,55,40,8,34,truck,70,44.00184143226689,36,19,0
789,55,41,8,32,sedan,24,46.283601284841026,20,8,0
789,55,42,12,32,suv,54,22.6234779959708,13,19,0
789,55,43,7,32,sedan,24,43.21408140840893,19,19,0
789,55,44,7,32,truck,70,50.47364963192295,41,19,0
789,55,45,5,32,suv,54,41.105453748191586,24,19,0
789,55,46,6,34,small,16,59.052812494278214,16,8,0
789,55,47,5,33,small,16,23.7814821069732,9,8,0
789,55,48,8,33,small,16,25.47413866312862,10,8,0
789,55,49,9,32,suv,54,41.52873575569686,24,19,0
789,55,50,8,32,small,16,68.78303334273451,16,8,0
789,55,51,10,33,small,16,24.093526226454294,9,8,0
789,55,52,8,33,sedan,24,29.79577197466234,13,19,0
789,55,53,8,33,truck,70,74.12416051099999,61,19,0
789,55,54,11,32,sedan,24,37.30550899999814,16,19,0
789,55,55,8,34,sedan,24,63.58493621560924,24,19,0
790,55,1,7,32,truck,70,17.772302741315666,15,19,0
